revenue,rating
1200000.0,6.292
30000000.0,7.0
105200000.0,6.367
23589.0,4.95
134400000.0,6.405
6108720.0,6.639
74188937.0,6.9
0.0,7.9
1600000.0,7.1
17056265.0,5.7
74918.0,6.0
48065672.0,5.8
0.0,4.083
125687.0,6.272
3639345.0,5.4
19978961.0,7.653
0.0,5.8
0.0,7.0
265452.0,5.7
0.0,7.2
599721.0,7.7
3721345.0,5.7
51167572.0,6.8
0.0,6.4
0.0,6.3
3566225.0,5.781
41397727.0,6.9
0.0,6.9
0.0,6.5
0.0,7.597
44095996.0,5.7
19799759.0,5.93
0.0,6.9
71625195.0,6.6
13700000.0,7.1
485232.0,7.4
662736.0,7.8
0.0,5.634
8348.0,4.6
257019.0,4.4
919591.0,6.1
5496951.0,6.3
3499442.0,5.9
0.0,6.5
0.0,7.2
3000000.0,6.7
99200000.0,6.988
151831537.0,6.114
154120.0,7.2
27700000.0,7.442
0.0,8.0
94249025.0,6.2
64065.0,6.164
0.0,5.018
1165882.0,5.5
5127434.0,5.8
1400000.0,7.002
68500000.0,8.3
5217347.0,5.909
342183.0,7.3
32935319.0,7.194
0.0,7.0
8500000.0,6.737
2054941.0,6.1
6399.0,5.634
1200000.0,6.5
0.0,8.0
0.0,7.5
0.0,0.0
23198652.0,7.1
270185.0,4.417
15600000.0,6.625
51164106.0,6.2
21800000.0,5.859
0.0,5.4
10000000.0,8.2
12947880.0,7.7
455815.0,6.4
62600000.0,5.6
32293377.0,6.4
10357345.0,5.737
0.0,6.1
0.0,6.474
177313795.0,7.33
3548845.0,6.1
0.0,6.0
34737199.0,5.9
24174885.0,6.9
81381.0,5.747
0.0,5.2
0.0,6.2
0.0,7.5
0.0,6.8
8555008.0,6.0
2200000.0,6.591
19145732.0,5.423
35825575.0,6.925
16500000.0,7.138
14700000.0,7.5
0.0,7.4
0.0,6.1
11294.0,6.617
3428048.0,7.0
410129.0,6.0
713616.0,5.3
314131.0,5.919
100100000.0,7.4
36324232.0,6.688
770706.0,6.105
77676735.0,7.009
7965.0,6.683
46000000.0,7.2
17600000.0,7.365
9221.0,5.962
0.0,6.1
0.0,5.9
0.0,6.0
0.0,5.4
249601.0,6.3
0.0,7.4
2063312.0,7.8
0.0,6.2
0.0,7.4
18637201.0,5.6
0.0,7.9
0.0,4.0
0.0,5.71
0.0,6.0
2915767.0,6.609
2415472.0,6.107
0.0,5.6
0.0,5.3
0.0,5.4
0.0,4.7
27300000.0,6.9
10300000.0,5.8
1300000.0,5.845
44907260.0,6.1
0.0,8.262
0.0,5.516
16549477.0,6.8
0.0,7.2
11563.0,6.7
467282.0,5.8
0.0,5.164
779893.0,6.3
0.0,5.818
0.0,7.5
0.0,6.4
0.0,6.8
1197759.0,5.9
48965210.0,6.7
0.0,7.1
0.0,6.8
5750401.0,5.9
53143144.0,6.6
2963902.0,6.338
0.0,6.6
84000000.0,5.6
42100000.0,6.1
0.0,6.7
10501938.0,5.1
18642.0,5.687
0.0,5.9
0.0,4.3
0.0,7.0
2967122.0,6.66
1031243.0,6.1
0.0,6.7
0.0,5.8
0.0,7.679
2801166.0,5.8
11650.0,6.4
0.0,6.5
62000000.0,6.5
0.0,8.1
17240000.0,7.3
0.0,5.8
1770376.0,6.093
0.0,7.102
29200000.0,5.5
0.0,5.141
0.0,6.5
641.0,4.4
0.0,6.7
0.0,5.4
0.0,7.0
0.0,5.152
9114264.0,6.865
0.0,3.918
0.0,5.458
0.0,7.328
0.0,5.516
0.0,7.612
12000000.0,7.61
0.0,5.8
0.0,7.0
0.0,5.8
0.0,5.7
0.0,6.2
7755.0,3.5
32000000.0,6.9
0.0,6.1
0.0,7.7
1080000.0,5.7
11724119.0,5.7
0.0,6.5
24300000.0,6.619
58221.0,5.4
0.0,5.6
0.0,4.9
0.0,5.574
35659824.0,7.112
0.0,6.587
1645164.0,7.8
0.0,6.66
22456509.0,5.328
11311521.0,6.719
2681345.0,5.8
2711379.0,7.1
0.0,4.1
0.0,5.097
0.0,6.3
13545832.0,6.9
104810.0,5.6
10759874.0,6.495
1956267.0,7.3
0.0,5.5
0.0,6.1
0.0,5.373
4187.0,5.6
3986888.0,5.9
0.0,6.1
0.0,5.5
89661.0,5.9
0.0,6.9
0.0,5.7
0.0,5.0
39881.0,5.5
0.0,5.9
0.0,6.8
0.0,6.3
10900434.0,6.7
12666.0,5.9
0.0,5.1
19684.0,6.046
0.0,5.197
0.0,5.9
0.0,7.253
0.0,4.6
0.0,5.2
7800000.0,6.385
0.0,3.647
0.0,3.9
21766271.0,5.6
40400.0,6.403
0.0,5.1
0.0,5.7
0.0,6.9
3900000.0,5.9
0.0,5.4
9800000.0,6.6
0.0,7.2
4463059.0,6.7
46495296.0,5.4
0.0,5.304
343341.0,5.9
0.0,5.779
0.0,6.9
98774891.0,6.3
0.0,6.7
0.0,6.307
0.0,6.1
0.0,6.2
0.0,4.4
444098.0,6.4
0.0,5.1
4588899.0,6.8
25000000.0,7.4
0.0,7.1
0.0,7.027
25288872.0,6.72
7972967.0,6.822
0.0,5.519
0.0,7.9
0.0,6.3
2159041.0,6.387
0.0,7.145
0.0,5.1
0.0,5.6
0.0,6.9
0.0,7.5
0.0,7.1
0.0,7.8
0.0,4.7
0.0,6.348
747872.0,4.1
0.0,5.7
0.0,6.4
0.0,6.391
7029858.0,6.2
5809330.0,7.472
51000000.0,6.3
42770271.0,6.5
5104868.0,7.882
124561.0,4.7
0.0,4.425
0.0,6.0
15298355.0,7.233
0.0,7.5
350006.0,6.1
0.0,4.5
0.0,5.1
0.0,7.5
0.0,5.2
489884.0,5.4
0.0,8.4
10435322.0,6.143
18000000.0,7.3
0.0,7.3
0.0,5.8
0.0,3.7
0.0,5.91
8385405.0,4.8
0.0,6.2
84500000.0,7.1
0.0,7.0
0.0,5.389
16968297.0,6.6
0.0,5.9
0.0,5.9
0.0,5.53
86746.0,5.598
0.0,4.957
0.0,7.099
10631747.0,7.2
0.0,5.7
0.0,7.5
0.0,4.0
0.0,5.186
0.0,4.695
0.0,5.92
0.0,5.819
0.0,5.3
2401510.0,6.6
0.0,7.061
54071.0,7.014
1412181.0,6.2
12247.0,5.798
0.0,4.6
0.0,6.1
7636.0,5.949
0.0,4.4
0.0,5.636
0.0,6.0
0.0,7.8
1359910.0,6.6
0.0,6.2
0.0,5.6
340911.0,5.639
0.0,5.6
0.0,3.6
0.0,6.2
4327764.0,6.8
0.0,3.618
22862.0,6.5
0.0,5.953
33000000.0,7.221
17876628.0,6.4
0.0,7.305
0.0,5.7
0.0,6.4
0.0,3.9
4206343.0,6.262
2107925.0,6.659
0.0,5.2
0.0,7.669
3635718.0,6.5
142000.0,6.311
2225098.0,6.2
0.0,5.1
0.0,7.183
0.0,5.4
6701.0,6.3
0.0,7.7
5892466.0,7.2
0.0,6.0
0.0,6.7
175705.0,5.5
0.0,5.2
0.0,6.0
0.0,6.7
6500000.0,6.5
0.0,4.0
0.0,6.0
0.0,4.1
0.0,5.565
20552094.0,7.7
0.0,5.3
51936318.0,6.8
0.0,5.548
0.0,5.9
0.0,7.042
0.0,5.9
0.0,7.2
0.0,4.6
0.0,6.2
0.0,6.138
0.0,5.594
33232.0,6.6
0.0,5.3
35461505.0,6.5
30283.0,6.106
0.0,6.5
0.0,5.6
0.0,7.0
600000.0,6.227
0.0,6.7
0.0,6.8
0.0,5.0
0.0,6.9
19613.0,5.7
0.0,5.3
0.0,7.0
0.0,5.7
0.0,7.3
7865.0,6.0
0.0,4.706
116000000.0,6.2
0.0,4.8
0.0,5.0
22930.0,6.2
0.0,4.0
0.0,5.826
0.0,5.7
0.0,5.4
148671.0,7.093
0.0,5.13
0.0,5.1
0.0,6.8
788700000.0,6.818
0.0,5.364
0.0,5.773
0.0,6.996
0.0,7.7
107670.0,5.938
0.0,5.3
0.0,6.7
0.0,6.494
0.0,4.7
0.0,7.207
0.0,6.2
0.0,5.3
0.0,5.0
10349042.0,6.4
0.0,6.4
0.0,5.0
7182.0,6.3
53396635.0,6.4
5250588.0,5.8
0.0,6.7
0.0,6.07
0.0,7.5
0.0,5.976
0.0,6.0
0.0,6.4
0.0,6.3
0.0,6.3
0.0,7.3
77717014.0,4.2
11719123.0,6.7
0.0,5.497
0.0,6.3
0.0,6.9
210565.0,4.1
0.0,3.0
0.0,7.35
0.0,5.0
0.0,4.9
0.0,5.7
0.0,7.3
0.0,7.211
0.0,5.9
180590.0,6.984
0.0,5.7
7406037.0,7.6
0.0,6.734
0.0,4.8
0.0,5.3
0.0,6.2
0.0,5.798
314047.0,7.1
34664.0,7.174
222000.0,5.9
0.0,6.899
0.0,6.0
0.0,5.8
12189.0,7.272
0.0,5.9
5586646.0,6.046
32230907.0,6.7
0.0,8.6
1675381.0,5.1
0.0,9.0
0.0,7.1
0.0,5.571
228.0,3.2
16971.0,5.5
0.0,5.2
41807000.0,6.9
61669.0,5.2
0.0,7.1
0.0,4.467
0.0,4.864
0.0,5.0
1872903.0,5.588
0.0,6.4
0.0,6.4
0.0,6.9
0.0,5.9
0.0,5.904
0.0,6.4
1171761.0,6.6
0.0,6.0
0.0,7.3
0.0,4.8
0.0,5.752
2861020.0,6.2
0.0,4.2
0.0,6.4
0.0,6.3
0.0,6.3
0.0,6.0
0.0,5.2
0.0,8.5
0.0,6.8
4037782.0,6.6
0.0,6.017
0.0,6.265
850259.0,5.4
0.0,4.767
0.0,4.3
0.0,7.34
0.0,5.7
0.0,7.3
0.0,6.949
0.0,7.5
7424.0,6.8
383294.0,6.9
81350000.0,6.4
0.0,6.0
0.0,4.3
0.0,6.0
0.0,5.6
0.0,7.1
0.0,4.7
0.0,6.9
0.0,5.4
0.0,7.011
10980157.0,7.1
0.0,6.16
88000000.0,6.7
0.0,6.9
0.0,7.1
0.0,5.4
78.0,6.4
57000.0,5.0
466088.0,6.6
0.0,7.0
0.0,6.9
0.0,4.9
0.0,6.9
0.0,6.8
0.0,5.3
0.0,6.7
0.0,3.3
0.0,5.746
0.0,8.0
0.0,0.0
0.0,6.661
0.0,7.1
0.0,6.126
0.0,6.333
0.0,2.1
0.0,5.4
0.0,7.3
0.0,5.5
0.0,7.0
4949039.0,5.9
0.0,5.099
0.0,5.1
0.0,4.2
0.0,7.1
0.0,7.594
2200000.0,6.9
76933.0,7.1
0.0,7.0
0.0,6.2
0.0,6.515
0.0,5.8
0.0,6.6
0.0,6.6
5378537.0,6.9
1110918.0,5.8
163690.0,7.1
0.0,6.6
0.0,5.7
6100000.0,7.2
0.0,6.4
0.0,8.2
0.0,5.41
0.0,6.31
14836.0,5.807
0.0,5.6
0.0,5.181
1800000.0,6.2
0.0,4.3
9195.0,5.1
0.0,5.7
0.0,7.0
0.0,6.3
0.0,7.3
0.0,5.4
0.0,5.8
9500000.0,6.161
415440673.0,6.419
0.0,7.338
0.0,6.2
0.0,5.1
1417453.0,6.3
0.0,5.6
0.0,6.8
0.0,4.6
0.0,6.0
0.0,6.1
5400000.0,5.8
0.0,5.9
135039.0,7.098
6804918.0,3.9
48125.0,6.798
0.0,5.9
0.0,5.4
0.0,4.6
0.0,5.975
0.0,4.565
0.0,7.242
0.0,6.0
0.0,6.6
0.0,6.0
0.0,4.0
0.0,6.8
243550.0,6.8
0.0,4.6
1127938.0,7.0
0.0,4.807
0.0,5.5
0.0,6.45
0.0,4.7
0.0,6.0
0.0,6.045
0.0,7.4
0.0,4.0
0.0,5.3
0.0,5.9
0.0,5.8
0.0,7.2
0.0,6.3
1061.0,5.329
1583687.0,5.8
0.0,5.832
35022.0,4.7
0.0,6.6
0.0,4.673
0.0,6.7
0.0,4.9
0.0,5.5
4793.0,6.024
0.0,5.4
0.0,5.9
0.0,5.167
3995340.0,7.344
0.0,5.9
0.0,6.0
0.0,5.8
0.0,6.1
0.0,7.0
25820000.0,6.9
0.0,6.1
0.0,4.9
0.0,6.4
0.0,5.7
0.0,7.588
0.0,5.524
0.0,6.0
0.0,5.9
0.0,6.5
0.0,7.101
0.0,4.7
115739.0,7.371
0.0,5.2
0.0,6.1
0.0,5.5
0.0,6.0
0.0,6.277
0.0,6.7
0.0,4.7
0.0,6.8
901596.0,4.4
0.0,5.205
0.0,5.5
0.0,6.048
0.0,4.3
0.0,5.976
0.0,4.4
0.0,6.2
0.0,7.0
0.0,4.1
0.0,4.0
0.0,6.9
0.0,6.7
0.0,6.8
50000.0,6.3
0.0,6.5
125.0,7.163
0.0,7.0
0.0,7.2
0.0,6.9
0.0,6.5
0.0,7.4
45659.0,5.297
0.0,6.7
0.0,6.8
2118871.0,4.872
0.0,7.6
0.0,5.3
0.0,5.9
0.0,5.9
0.0,5.4
0.0,4.8
0.0,5.993
164290.0,6.8
0.0,5.0
0.0,3.6
8800000.0,6.6
0.0,6.2
0.0,5.6
0.0,6.316
0.0,6.2
0.0,8.1
0.0,5.2
0.0,7.4
0.0,5.2
0.0,7.1
0.0,7.2
0.0,5.254
0.0,6.6
0.0,5.9
0.0,4.9
0.0,6.8
9300000.0,5.5
0.0,4.9
0.0,7.29
0.0,5.3
0.0,5.6
16999831.0,4.25
0.0,2.056
0.0,6.9
0.0,6.6
0.0,6.4
0.0,4.6
0.0,6.646
0.0,5.6
0.0,4.7
0.0,6.5
0.0,6.1
0.0,4.8
0.0,6.1
0.0,6.531
0.0,5.9
0.0,6.1
0.0,7.5
0.0,6.9
650675.0,6.3
0.0,6.4
0.0,6.397
0.0,5.9
0.0,5.7
0.0,5.2
0.0,4.9
0.0,7.2
0.0,6.2
0.0,5.9
0.0,6.9
0.0,4.692
0.0,6.0
0.0,6.0
0.0,4.7
0.0,5.7
0.0,7.9
0.0,5.1
0.0,3.6
0.0,5.869
2476775.0,5.8
0.0,6.793
0.0,6.0
0.0,2.5
0.0,3.683
0.0,4.5
0.0,4.0
746606706.0,8.5
348319861.0,7.188
956019788.0,7.325
192330738.0,7.28
657870525.0,7.7
211817906.0,7.5
755356711.0,6.813
50307484.0,8.4
714766572.0,7.7
370890259.0,7.89
25343661.0,6.2
370541256.0,7.627
708962323.0,6.5
1104054072.0,5.9
326105453.0,7.1
485004754.0,5.9
621537519.0,7.7
325800000.0,6.3
373515621.0,6.5
288885818.0,6.914
758539785.0,7.1
233555708.0,7.996
458863600.0,6.457
542300000.0,7.423
747862775.0,7.529
710644566.0,7.33
88761661.0,7.442
19840000.0,7.4
10300000.0,6.5
97437106.0,7.5
257589952.0,5.8
128000000.0,6.9
268031828.0,5.9
524978362.0,6.342
50300000.0,7.7
174600318.0,8.042
63998725.0,6.928
244819862.0,5.8
214657577.0,6.21
307166834.0,7.598
363204635.0,6.217
4942449.0,7.4
331333876.0,6.8
103215094.0,7.5
772776600.0,7.9
337580051.0,6.113
470759687.0,7.4
0.0,7.3
111928365.0,6.634
39407616.0,6.39
12342632.0,6.185
1169603.0,6.1
498781117.0,6.5
203277636.0,6.418
136600000.0,6.463
41900000.0,6.712
136853506.0,6.2
126069509.0,5.4
83100000.0,7.3
0.0,5.0
19682924.0,4.3
6566916.0,7.602
169837010.0,5.6
86400000.0,6.047
5735963.0,6.1
47430624.0,6.178
135500000.0,6.111
4439431.0,7.8
84419388.0,7.3
0.0,6.262
0.0,6.5
32600000.0,6.106
107645357.0,6.181
103600000.0,5.1
362600000.0,5.7
114178613.0,5.5
19054534.0,6.787
2478806.0,6.9
0.0,5.9
123726688.0,7.846
10100000.0,6.4
0.0,7.137
272912430.0,6.71
58834384.0,6.327
0.0,6.7
0.0,7.096
0.0,7.1
0.0,6.1
4915757.0,5.6
3396726.0,6.863
2700051.0,6.6
101300000.0,6.7
86165646.0,6.8
5148503.0,5.105
0.0,6.799
108255770.0,6.7
163400000.0,7.4
0.0,4.9
422697.0,5.297
34949567.0,7.9
242688965.0,5.874
196800000.0,6.4
0.0,6.5
103039258.0,6.041
66980456.0,6.554
0.0,6.985
4381603.0,5.8
17150803.0,6.6
270665134.0,6.186
14710975.0,6.6
222809600.0,6.809
45967935.0,7.117
35926213.0,7.5
0.0,6.2
117831631.0,5.54
151165787.0,6.2
1075178.0,5.8
17669776.0,6.5
0.0,5.3
857522.0,8.0
217124280.0,6.4
87937815.0,6.2
1882074.0,5.505
0.0,7.7
90894962.0,5.4
0.0,6.376
67800064.0,6.8
0.0,6.3
45895.0,5.9
12007070.0,6.61
182206924.0,5.5
0.0,5.4
6237990.0,5.8
17534314.0,5.9
53830415.0,5.9
78300000.0,7.37
1289595.0,4.9
34100000.0,6.9
0.0,5.0
0.0,6.7
0.0,6.9
53260230.0,6.091
3758328.0,6.274
212902372.0,5.8
9649013.0,7.114
153997819.0,6.3
0.0,6.3
13809.0,6.3
160600000.0,6.053
41300000.0,6.6
29789000.0,6.007
54837234.0,7.1
44779195.0,7.485
0.0,7.606
31478893.0,7.9
2665322.0,6.013
0.0,4.9
993313.0,6.797
7700259.0,7.6
0.0,7.5
42028116.0,6.9
71416730.0,5.9
138342258.0,6.966
0.0,6.0
48137666.0,7.5
0.0,6.263
66787908.0,7.394
6300000.0,7.6
63500000.0,7.2
1749201.0,5.9
89500000.0,7.3
30932534.0,6.3
59744.0,6.73
0.0,6.0
0.0,5.8
0.0,5.3
0.0,4.727
154984035.0,6.1
61279452.0,4.8
22126842.0,5.6
1323415.0,5.9
76801179.0,5.356
100654149.0,6.191
0.0,6.374
176404493.0,6.7
39171130.0,6.0
11774.0,6.3
395000.0,6.8
49002684.0,6.0
31278476.0,7.0
122500000.0,5.792
0.0,7.722
55000000.0,5.7
0.0,5.1
118920000.0,7.7
0.0,7.4
0.0,7.3
5216102.0,6.3
0.0,6.993
0.0,4.3
358156.0,5.511
0.0,7.3
28595105.0,6.6
15071.0,6.6
0.0,6.292
3396345.0,7.3
0.0,7.736
4500000.0,7.2
0.0,6.1
4070789.0,6.258
2424381.0,5.3
52501541.0,7.0
0.0,5.6
5155325.0,7.406
0.0,7.4
51379470.0,6.8
0.0,6.683
0.0,7.6
0.0,7.2
0.0,6.7
31554855.0,6.475
64400000.0,7.0
2360281.0,6.3
0.0,8.1
0.0,6.516
0.0,5.2
48854305.0,5.254
0.0,4.942
0.0,4.5
3200000.0,6.803
0.0,5.8
0.0,4.9
1124445.0,6.707
0.0,5.4
70181428.0,6.4
3494070.0,8.2
30800231.0,6.3
5092129.0,5.599
2510007.0,6.3
62900000.0,5.5
0.0,7.1
37151.0,6.7
0.0,5.1
11500000.0,7.213
0.0,6.4
0.0,5.2
0.0,3.9
2431443.0,6.5
1363964.0,6.486
0.0,6.1
0.0,6.0
0.0,7.0
15391979.0,6.3
481234.0,7.581
0.0,6.9
2405143.0,6.1
100500000.0,5.3
0.0,6.0
129115.0,6.8
0.0,7.052
0.0,6.0
3442853.0,6.5
0.0,6.2
35900000.0,6.2
16365451.0,6.0
100000.0,5.1
3500000.0,6.623
0.0,5.5
360736.0,8.0
427418.0,6.556
12096300.0,6.653
0.0,7.117
868081.0,6.4
0.0,6.9
9016922.0,6.9
2756.0,4.8
16861137.0,5.306
0.0,8.0
0.0,6.2
6300000.0,7.993
581011.0,5.9
0.0,6.1
1156000.0,6.8
0.0,5.1
33448971.0,6.763
72775689.0,6.933
306004.0,4.762
0.0,4.8
65460.0,5.733
0.0,4.9
0.0,5.952
3484370.0,7.2
0.0,4.7
103536.0,6.1
0.0,3.9
0.0,7.1
0.0,5.902
0.0,7.7
8100000.0,5.968
5300000.0,6.6
0.0,7.143
14947.0,4.932
1472431.0,6.859
37473.0,6.5
78768613.0,6.6
28900000.0,6.982
30127963.0,6.666
1430655.0,6.6
0.0,4.555
0.0,6.2
0.0,4.9
5200000.0,6.612
0.0,6.2
0.0,4.4
0.0,5.7
1897363.0,6.9
0.0,6.6
1857574.0,5.5
4519865.0,6.31
200000.0,6.5
141654055.0,6.5
11500000.0,7.0
5169755.0,7.041
0.0,4.8
0.0,5.521
80400000.0,6.3
0.0,3.9
0.0,5.6
0.0,5.461
4510000.0,6.185
1448076.0,6.2
56574.0,5.308
0.0,6.018
0.0,6.4
4571025.0,7.322
0.0,4.5
0.0,5.8
0.0,5.7
1207841.0,8.0
121179.0,6.426
4574756.0,7.2
17542139.0,7.6
1700000.0,6.5
49970.0,6.6
0.0,4.8
23456897.0,5.4
0.0,6.751
7176347.0,6.2
4094339.0,6.867
0.0,5.7
14600000.0,6.8
3593460.0,7.1
0.0,7.6
58293.0,7.2
0.0,5.8
0.0,5.9
26488847.0,7.1
2379154.0,6.122
0.0,6.8
0.0,6.0
5240.0,6.1
3003169.0,7.7
0.0,6.3
26033917.0,5.5
16700000.0,7.7
5188128.0,7.1
0.0,5.8
3016126.0,5.9
4453524.0,6.0
19572.0,6.5
0.0,6.48
0.0,5.9
0.0,6.5
0.0,7.681
0.0,7.4
10315875.0,6.1
0.0,5.593
0.0,7.041
0.0,7.0
4018705.0,7.5
0.0,7.2
51029361.0,6.5
26117471.0,6.1
1822250.0,7.272
0.0,5.5
0.0,5.9
604517.0,5.5
0.0,4.783
21026290.0,6.638
0.0,6.4
0.0,6.4
0.0,5.6
0.0,6.043
0.0,7.5
10429707.0,5.6
28831145.0,6.7
0.0,5.0
45600000.0,6.1
0.0,8.0
0.0,6.9
5337409.0,7.4
3430018.0,6.7
0.0,6.6
3184472.0,6.9
0.0,5.501
33821.0,6.173
15520023.0,6.8
0.0,6.4
6015494.0,6.4
4635300.0,6.909
0.0,6.9
0.0,6.9
0.0,6.4
0.0,6.5
0.0,6.9
0.0,3.6
0.0,7.2
0.0,5.8
0.0,7.2
0.0,5.869
0.0,6.996
111141.0,6.061
0.0,6.902
0.0,5.9
0.0,6.0
0.0,5.843
3655907.0,7.4
4507463.0,5.84
0.0,5.668
9318.0,5.395
88273.0,5.5
0.0,4.4
0.0,7.8
0.0,7.5
0.0,6.2
0.0,6.0
0.0,7.263
25312387.0,6.028
0.0,6.0
0.0,5.9
52424533.0,6.9
0.0,5.8
0.0,6.4
0.0,5.8
0.0,5.063
0.0,6.6
3790114.0,5.1
0.0,5.3
17834867.0,5.11
26576000.0,6.012
1020921.0,6.013
0.0,4.9
0.0,6.0
0.0,6.1
0.0,7.5
0.0,5.5
0.0,6.6
0.0,7.0
1851517.0,6.6
0.0,4.9
1289998.0,6.7
0.0,5.5
0.0,6.1
0.0,6.1
0.0,6.7
0.0,7.5
0.0,6.4
0.0,6.5
105365782.0,7.5
0.0,6.621
215034.0,6.7
154701.0,6.121
0.0,7.3
0.0,5.2
0.0,6.9
7646700.0,6.0
0.0,6.582
0.0,7.1
45300000.0,5.9
6457479.0,6.4
22179785.0,6.5
0.0,4.799
0.0,7.3
169976.0,5.836
0.0,5.2
0.0,5.843
2262223.0,6.365
0.0,6.5
54915.0,7.1
0.0,5.9
894964.0,7.4
0.0,4.2
0.0,6.36
151530.0,6.341
34592118.0,5.9
5483299.0,6.5
75143.0,5.9
0.0,6.3
0.0,7.4
60765.0,6.4
0.0,5.234
0.0,5.409
0.0,6.9
0.0,5.2
3005082.0,5.4
0.0,5.4
0.0,5.2
38307627.0,6.7
0.0,6.483
22300000.0,6.1
0.0,7.354
0.0,5.322
0.0,6.196
20258904.0,6.8
39296.0,5.4
0.0,5.9
0.0,7.2
0.0,5.75
2100000.0,5.917
4396821.0,7.4
0.0,5.5
0.0,5.905
0.0,5.3
0.0,6.091
0.0,5.0
3946880.0,7.005
616277.0,6.633
67347013.0,6.763
0.0,6.8
0.0,7.0
360000.0,6.5
1503616.0,7.562
0.0,4.8
0.0,5.6
0.0,7.1
12058187.0,5.757
0.0,5.459
30312.0,5.1
0.0,6.7
54606.0,7.421
0.0,4.9
121000.0,7.3
0.0,5.7
0.0,6.7
0.0,6.252
206909.0,6.1
8867935.0,6.0
0.0,5.8
0.0,6.9
0.0,5.303
0.0,5.7
0.0,7.0
0.0,6.018
0.0,6.8
0.0,4.8
0.0,6.5
0.0,5.8
0.0,4.65
0.0,7.837
0.0,6.8
0.0,6.689
0.0,7.4
0.0,6.6
3123963.0,6.5
0.0,6.5
0.0,6.8
1059804.0,8.106
0.0,6.568
0.0,6.3
15.0,8.4
0.0,7.1
47587984.0,7.3
0.0,6.7
0.0,7.694
18662027.0,6.3
23598.0,6.5
0.0,6.4
0.0,4.3
53086.0,5.5
0.0,7.6
0.0,7.1
0.0,0.0
0.0,6.1
0.0,4.528
0.0,7.5
3676773.0,6.4
4404.0,5.9
0.0,7.0
0.0,6.669
1076075.0,6.978
0.0,6.3
513447.0,6.9
0.0,5.0
0.0,5.8
0.0,6.9
0.0,7.106
0.0,4.975
0.0,6.9
271755.0,5.8
2005958.0,5.0
0.0,6.1
0.0,3.9
63852235.0,6.2
687505.0,6.8
0.0,7.9
0.0,5.1
0.0,5.8
0.0,6.8
60048.0,6.0
0.0,0.0
0.0,6.1
0.0,6.3
36433975.0,4.6
7527232.0,6.21
0.0,6.5
0.0,4.4
0.0,5.8
1580000.0,5.9
0.0,6.657
0.0,5.0
5342108.0,7.2
4840034.0,7.0
0.0,8.0
26000000.0,6.103
0.0,5.731
0.0,6.799
5000000.0,5.6
28208.0,7.4
0.0,6.3
108808.0,5.4
0.0,5.1
0.0,5.0
7557761.0,6.6
0.0,5.5
0.0,6.563
0.0,6.9
13851074.0,5.6
0.0,6.7
0.0,6.2
22414611.0,6.5
0.0,5.8
0.0,7.6
0.0,5.7
0.0,4.3
0.0,4.0
8251.0,6.7
0.0,6.977
0.0,5.8
0.0,5.3
0.0,1.5
0.0,6.7
292092.0,5.9
0.0,6.178
0.0,6.079
7171.0,5.385
1012821.0,4.6
3736775.0,6.4
0.0,3.0
0.0,6.971
0.0,5.923
103815.0,6.7
0.0,6.2
0.0,5.699
0.0,3.4
0.0,6.9
1173514.0,7.4
0.0,4.7
0.0,7.116
0.0,6.562
0.0,4.781
0.0,5.9
0.0,5.33
0.0,5.1
0.0,6.8
0.0,6.4
0.0,6.6
694600.0,7.328
0.0,5.3
0.0,6.6
1454682.0,6.9
0.0,6.3
0.0,3.925
0.0,5.017
0.0,7.8
0.0,5.4
0.0,7.1
0.0,5.8
1300000.0,7.5
0.0,4.7
0.0,4.7
0.0,5.735
0.0,5.529
0.0,6.2
0.0,6.5
0.0,4.0
0.0,6.3
0.0,5.1
0.0,7.3
0.0,5.0
0.0,7.5
0.0,6.7
0.0,7.5
3683978.0,6.848
21571189.0,6.8
0.0,7.8
0.0,5.6
0.0,5.2
0.0,5.189
0.0,7.3
0.0,6.8
0.0,5.5
0.0,6.087
0.0,7.7
0.0,6.5
0.0,6.5
0.0,5.8
2080529.0,6.4
0.0,6.64
0.0,4.9
0.0,4.2
0.0,5.7
0.0,5.0
0.0,6.8
0.0,5.742
27926871.0,6.8
0.0,6.315
0.0,5.2
0.0,4.0
0.0,6.0
0.0,4.7
0.0,5.9
0.0,5.2
0.0,5.8
32251.0,5.7
0.0,6.7
0.0,7.2
0.0,6.4
0.0,4.3
3447633.0,6.191
739623.0,6.581
0.0,6.8
0.0,7.4
0.0,4.9
0.0,5.993
0.0,5.2
0.0,6.5
0.0,6.8
0.0,7.1
0.0,5.2
0.0,4.559
0.0,6.033
46460.0,5.1
0.0,3.0
3346257.0,6.4
0.0,5.139
0.0,7.3
0.0,6.2
0.0,4.5
0.0,4.2
0.0,4.5
0.0,7.0
0.0,4.8
600000.0,4.9
149337.0,4.06
0.0,6.4
0.0,4.307
0.0,6.4
0.0,6.4
0.0,6.8
0.0,5.636
0.0,5.382
0.0,7.1
0.0,6.8
0.0,6.6
0.0,6.1
3186708.0,7.6
1507352.0,7.552
0.0,4.4
40000.0,3.4
5458444.0,7.2
10600000.0,7.1
0.0,5.5
0.0,5.9
0.0,8.5
0.0,4.7
0.0,7.1
0.0,6.8
467363.0,5.8
0.0,6.7
4825184.0,6.7
0.0,5.1
0.0,5.6
0.0,5.5
0.0,6.004
5205106.0,5.261
0.0,6.8
1278108.0,6.493
39477906.0,4.4
